Flow data
Thursday, March 24, 2022 11:59:59.341
TEMP_SMC1	FLOW_SMC1	TEMP_SMC2	FLOW_SMC2	TEMP_SMC3	FLOW_SMC3	valeur_HT
25.167098	0.075521	25.376788	0.065198	25.352593	0.074230	5125.542571
25.150968	0.070359	25.392918	0.070359	25.320333	0.069069	4923.175073
25.150968	0.075521	25.384853	0.065198	25.360658	0.072940	5146.931006
25.159033	0.075521	25.400983	0.067778	25.336463	0.070359	4738.905481
25.134838	0.072940	25.368723	0.061326	25.360658	0.076811	5090.992023
25.167098	0.076811	25.384853	0.063907	25.352593	0.071650	4796.489728
25.126773	0.069069	25.384853	0.071650	25.360658	0.069069	5099.218344
25.126773	0.070359	25.376788	0.066488	25.360658	0.071650	4811.297106
25.159033	0.075521	25.384853	0.062617	25.328398	0.067778	5141.995214
25.118708	0.070359	25.376788	0.066488	25.368723	0.075521	4845.847655
25.159033	0.076811	25.409048	0.070359	25.344528	0.071650	5133.768892
25.134838	0.074230	25.368723	0.066488	25.352593	0.074230	4804.716049
25.175163	0.075521	25.384853	0.065198	25.336463	0.069069	5114.025722
25.175163	0.076811	25.376788	0.062617	25.360658	0.066488	4845.847655
25.142903	0.069069	25.392918	0.067778	25.368723	0.076811	5143.640478
25.175163	0.075521	25.376788	0.062617	25.344528	0.070359	4750.422330
25.134838	0.072940	25.400983	0.065198	25.360658	0.072940	5110.735193
25.183228	0.072940	25.368723	0.054874	25.344528	0.069069	4793.199200
25.134838	0.072940	25.409048	0.069069	25.384853	0.076811	5112.380458
25.126773	0.074230	25.392918	0.066488	25.368723	0.074230	4758.648651
25.159033	0.072940	25.400983	0.071650	25.320333	0.069069	5117.316250
25.159033	0.071650	25.409048	0.072940	25.328398	0.067778	4812.942370
25.167098	0.074230	25.392918	0.065198	25.368723	0.076811	5125.542571
25.126773	0.072940	25.400983	0.070359	25.368723	0.072940	4893.560317
25.159033	0.075521	25.384853	0.061326	25.336463	0.067778	5176.545762
25.150968	0.076811	25.376788	0.069069	25.360658	0.074230	4855.719240
25.167098	0.076811	25.392918	0.063907	25.328398	0.063907	5114.025722
25.150968	0.071650	25.400983	0.067778	25.400983	0.074230	4781.682350
25.191293	0.075521	25.376788	0.066488	25.336463	0.067778	5137.059421
25.134838	0.071650	25.360658	0.067778	25.360658	0.074230	4898.496110
25.175163	0.075521	25.400983	0.065198	25.328398	0.066488	5132.123628
25.150968	0.076811	25.360658	0.060036	25.344528	0.071650	4845.847655
25.126773	0.072940	25.400983	0.067778	25.328398	0.076811	5125.542571
25.175163	0.074230	25.352593	0.063907	25.336463	0.069069	4888.624524
25.134838	0.072940	25.400983	0.067778	25.376788	0.069069	5155.157327
25.142903	0.075521	25.368723	0.063907	25.344528	0.070359	4913.303488
25.134838	0.075521	25.392918	0.069069	25.360658	0.072940	5169.964705
25.159033	0.076811	25.360658	0.066488	25.336463	0.071650	4750.422330
25.134838	0.072940	25.384853	0.071650	25.360658	0.075521	5100.863608
25.142903	0.076811	25.376788	0.065198	25.368723	0.069069	4793.199200
25.183228	0.072940	25.409048	0.070359	25.328398	0.074230	5115.670986
25.167098	0.075521	25.360658	0.062617	25.368723	0.069069	4873.817146
25.150968	0.074230	25.384853	0.069069	25.352593	0.078102	5141.995214
25.175163	0.076811	25.376788	0.061326	25.336463	0.070359	4837.621334
25.126773	0.071650	25.392918	0.067778	25.352593	0.069069	5128.833100
25.167098	0.076811	25.384853	0.061326	25.328398	0.069069	4870.526618
25.142903	0.071650	25.392918	0.065198	25.368723	0.072940	5171.609969
25.142903	0.075521	25.392918	0.067778	25.368723	0.067778	4855.719240
25.150968	0.071650	25.409048	0.067778	25.336463	0.071650	5155.157327
25.126773	0.072940	25.400983	0.070359	25.352593	0.074230	4753.712859
25.159033	0.076811	25.384853	0.063907	25.344528	0.071650	5102.508872
25.150968	0.078102	25.376788	0.067778	25.336463	0.072940	4837.621334
25.150968	0.070359	25.376788	0.070359	25.368723	0.075521	5138.704685
25.159033	0.075521	25.376788	0.061326	25.320333	0.070359	4773.456029
25.142903	0.072940	25.417113	0.069069	25.360658	0.075521	5092.637287
25.126773	0.072940	25.392918	0.069069	25.352593	0.075521	4798.134992
25.175163	0.075521	25.376788	0.060036	25.344528	0.072940	5125.542571
25.142903	0.070359	25.376788	0.070359	25.336463	0.076811	4918.239280
25.191293	0.076811	25.384853	0.063907	25.344528	0.075521	5166.674177
25.142903	0.075521	25.368723	0.066488	25.328398	0.069069	4873.817146
25.175163	0.075521	25.400983	0.063907	25.360658	0.071650	5140.349949
25.150968	0.079392	25.392918	0.062617	25.328398	0.071650	4740.550745
25.175163	0.072940	25.417113	0.065198	25.344528	0.075521	5092.637287
25.167098	0.074230	25.392918	0.066488	25.352593	0.080682	4850.783447
25.142903	0.069069	25.376788	0.069069	25.352593	0.071650	5125.542571
25.175163	0.078102	25.368723	0.065198	25.328398	0.067778	4788.263407
25.134838	0.071650	25.400983	0.065198	25.360658	0.074230	5132.123628
25.159033	0.076811	25.368723	0.065198	25.344528	0.071650	4867.236090
25.150968	0.074230	25.409048	0.063907	25.360658	0.069069	5156.802591
25.175163	0.076811	25.384853	0.067778	25.328398	0.074230	4923.175073
25.126773	0.070359	25.400983	0.070359	25.368723	0.070359	5140.349949
25.167098	0.072940	25.368723	0.062617	25.320333	0.071650	4921.529809
25.150968	0.071650	25.392918	0.066488	25.376788	0.072940	5127.187836
25.134838	0.072940	25.409048	0.067778	25.344528	0.075521	4817.878163
25.159033	0.074230	25.376788	0.065198	25.336463	0.071650	5107.444665
25.126773	0.070359	25.392918	0.066488	25.352593	0.069069	4877.107675
25.142903	0.076811	25.376788	0.065198	25.360658	0.074230	5158.447856
25.142903	0.075521	25.360658	0.065198	25.352593	0.069069	4895.205581
25.175163	0.072940	25.409048	0.062617	25.360658	0.069069	5123.897307
25.159033	0.074230	25.417113	0.063907	25.368723	0.074230	4794.844464
25.159033	0.076811	25.400983	0.061326	25.328398	0.069069	5118.961515
25.142903	0.072940	25.360658	0.066488	25.336463	0.070359	4870.526618
25.167098	0.078102	25.384853	0.061326	25.352593	0.076811	5133.768892
25.150968	0.071650	25.400983	0.063907	25.384853	0.070359	4804.716049
25.159033	0.075521	25.384853	0.061326	25.336463	0.070359	5110.735193
25.150968	0.072940	25.400983	0.066488	25.344528	0.065198	4753.712859
25.183228	0.078102	25.368723	0.058745	25.352593	0.071650	5112.380458
25.134838	0.072940	25.368723	0.062617	25.336463	0.067778	4890.269789
25.167098	0.076811	25.368723	0.065198	25.336463	0.075521	5146.931006
25.183228	0.075521	25.384853	0.067778	25.376788	0.074230	4814.587635
25.150968	0.076811	25.384853	0.061326	25.336463	0.071650	5123.897307
25.159033	0.076811	25.368723	0.063907	25.368723	0.076811	4771.810765
25.150968	0.075521	25.409048	0.071650	25.320333	0.069069	5110.735193
25.167098	0.074230	25.384853	0.063907	25.352593	0.078102	4901.786638
25.134838	0.075521	25.384853	0.066488	25.352593	0.067778	5135.414157
25.159033	0.076811	25.376788	0.063907	25.312268	0.069069	4773.456029
25.142903	0.072940	25.409048	0.063907	25.368723	0.071650	5087.701494
25.134838	0.075521	25.400983	0.074230	25.304203	0.074230	4768.520237
25.150968	0.076811	25.392918	0.063907	25.352593	0.072940	5105.799401
25.150968	0.076811	25.368723	0.067778	25.336463	0.069069	4890.269789
25.167098	0.075521	25.376788	0.065198	25.376788	0.075521	5132.123628
25.167098	0.076811	25.376788	0.061326	25.352593	0.071650	4834.330805
25.150968	0.072940	25.392918	0.063907	25.368723	0.069069	5130.478364
25.175163	0.076811	25.368723	0.066488	25.344528	0.074230	4859.009768
25.118708	0.070359	25.417113	0.069069	25.328398	0.070359	5127.187836
25.167098	0.076811	25.376788	0.063907	25.368723	0.072940	4906.722431
25.159033	0.072940	25.392918	0.067778	25.328398	0.070359	5151.866799
25.134838	0.072940	25.400983	0.069069	25.392918	0.069069	4827.749748
25.175163	0.076811	25.376788	0.065198	25.344528	0.074230	5132.123628
25.183228	0.076811	25.384853	0.062617	25.352593	0.076811	4817.878163
25.142903	0.071650	25.400983	0.067778	25.368723	0.071650	5137.059421
25.150968	0.074230	25.376788	0.063907	25.376788	0.074230	4878.752939
25.150968	0.075521	25.368723	0.075521	25.336463	0.067778	5135.414157
25.167098	0.078102	25.384853	0.063907	25.344528	0.067778	4783.327615
25.126773	0.072940	25.392918	0.071650	25.368723	0.074230	5110.735193
25.134838	0.072940	25.409048	0.070359	25.360658	0.069069	4814.587635
25.167098	0.076811	25.376788	0.067778	25.344528	0.074230	5118.961515
25.167098	0.071650	25.368723	0.062617	25.352593	0.069069	4799.780257
25.150968	0.075521	25.368723	0.066488	25.344528	0.074230	5122.252043
25.175163	0.075521	25.368723	0.066488	25.360658	0.072940	4770.165501
25.142903	0.072940	25.400983	0.071650	25.320333	0.075521	5130.478364
25.183228	0.076811	25.360658	0.065198	25.360658	0.072940	4778.391822
25.142903	0.075521	25.400983	0.069069	25.328398	0.070359	5097.573080
25.159033	0.072940	25.360658	0.069069	25.328398	0.067778	4799.780257
25.175163	0.071650	25.368723	0.067778	25.352593	0.069069	5128.833100
25.142903	0.069069	25.417113	0.065198	25.328398	0.070359	4761.939180
25.183228	0.076811	25.384853	0.065198	25.352593	0.076811	5115.670986
25.142903	0.072940	25.400983	0.069069	25.336463	0.067778	4901.786638
25.175163	0.076811	25.376788	0.065198	25.344528	0.072940	5148.576270
25.191293	0.074230	25.376788	0.063907	25.376788	0.069069	4814.587635
25.150968	0.072940	25.384853	0.067778	25.360658	0.074230	5104.154137
25.159033	0.072940	25.384853	0.061326	25.384853	0.075521	4868.881354
25.142903	0.072940	25.409048	0.067778	25.328398	0.065198	5130.478364
25.142903	0.072940	25.400983	0.069069	25.336463	0.067778	4888.624524
25.175163	0.079392	25.384853	0.067778	25.360658	0.075521	5137.059421
25.159033	0.076811	25.368723	0.063907	25.368723	0.079392	4804.716049
25.142903	0.074230	25.400983	0.071650	25.344528	0.070359	5114.025722
25.167098	0.078102	25.384853	0.066488	25.360658	0.069069	4893.560317
25.150968	0.071650	25.400983	0.066488	25.336463	0.070359	5153.512063
25.167098	0.074230	25.376788	0.057455	25.368723	0.072940	4883.688732
25.150968	0.079392	25.384853	0.063907	25.352593	0.070359	5133.768892
25.150968	0.074230	25.368723	0.060036	25.360658	0.070359	4770.165501
25.150968	0.072940	25.384853	0.069069	25.352593	0.070359	5110.735193
25.126773	0.075521	25.400983	0.070359	25.336463	0.070359	4854.073976
25.167098	0.075521	25.352593	0.066488	25.344528	0.067778	5146.931006
25.142903	0.075521	25.400983	0.069069	25.320333	0.066488	4862.300297
25.183228	0.074230	25.368723	0.066488	25.344528	0.071650	5128.833100
25.134838	0.074230	25.384853	0.065198	25.336463	0.072940	4760.293915
25.159033	0.081973	25.368723	0.058745	25.344528	0.074230	5079.475173
25.134838	0.072940	25.392918	0.066488	25.336463	0.067778	4784.972879
25.175163	0.075521	25.384853	0.066488	25.360658	0.070359	5120.606779
25.142903	0.070359	25.392918	0.069069	25.320333	0.071650	4896.850845
25.159033	0.079392	25.360658	0.066488	25.352593	0.074230	5137.059421
25.142903	0.078102	25.376788	0.066488	25.368723	0.075521	4804.716049
25.126773	0.074230	25.409048	0.066488	25.320333	0.069069	5095.927816
25.134838	0.071650	25.400983	0.069069	25.312268	0.072940	4808.006578
25.159033	0.079392	25.360658	0.066488	25.384853	0.072940	5135.414157
25.150968	0.076811	25.368723	0.066488	25.376788	0.078102	4845.847655
25.134838	0.074230	25.400983	0.065198	25.336463	0.066488	5114.025722
25.167098	0.074230	25.368723	0.065198	25.368723	0.074230	4719.162310
25.134838	0.075521	25.392918	0.065198	25.344528	0.070359	5079.475173
25.183228	0.078102	25.376788	0.065198	25.376788	0.079392	4794.844464
25.150968	0.071650	25.400983	0.061326	25.336463	0.071650	5125.542571
25.134838	0.072940	25.400983	0.066488	25.336463	0.067778	4845.847655
25.167098	0.075521	25.384853	0.065198	25.352593	0.070359	5160.093120
25.134838	0.072940	25.368723	0.063907	25.328398	0.067778	4878.752939
25.167098	0.076811	25.384853	0.069069	25.360658	0.071650	5143.640478
25.167098	0.079392	25.368723	0.066488	25.368723	0.067778	4865.590825
25.150968	0.067778	25.384853	0.069069	25.320333	0.069069	5132.123628
25.150968	0.071650	25.400983	0.060036	25.320333	0.070359	4821.168691
25.159033	0.074230	25.400983	0.063907	25.352593	0.072940	5151.866799
25.175163	0.075521	25.392918	0.069069	25.368723	0.076811	4844.202390
25.134838	0.074230	25.384853	0.060036	25.336463	0.075521	5140.349949
25.183228	0.075521	25.376788	0.071650	25.352593	0.072940	4906.722431
25.134838	0.070359	25.409048	0.067778	25.336463	0.070359	5153.512063
25.150968	0.075521	25.400983	0.067778	25.360658	0.075521	4776.746558
25.126773	0.074230	25.368723	0.061326	25.328398	0.070359	5087.701494
25.126773	0.071650	25.409048	0.069069	25.344528	0.070359	4893.560317
25.167098	0.075521	25.384853	0.069069	25.344528	0.070359	5148.576270
25.142903	0.071650	25.400983	0.070359	25.352593	0.069069	4831.040277
25.167098	0.075521	25.384853	0.060036	25.344528	0.074230	5138.704685
25.126773	0.071650	25.417113	0.066488	25.344528	0.071650	4873.817146
25.167098	0.078102	25.368723	0.065198	25.368723	0.074230	5137.059421
25.159033	0.074230	25.392918	0.063907	25.352593	0.072940	4808.006578
25.159033	0.069069	25.409048	0.072940	25.344528	0.066488	5110.735193
25.159033	0.075521	25.368723	0.065198	25.360658	0.071650	4914.948752
25.134838	0.074230	25.400983	0.065198	25.328398	0.074230	5143.640478
25.167098	0.079392	25.384853	0.066488	25.352593	0.074230	4771.810765
25.134838	0.071650	25.400983	0.066488	25.320333	0.069069	5107.444665
25.159033	0.072940	25.360658	0.062617	25.336463	0.074230	4835.976069
25.142903	0.075521	25.409048	0.066488	25.352593	0.072940	5107.444665
25.167098	0.075521	25.376788	0.066488	25.360658	0.072940	4835.976069
25.150968	0.071650	25.360658	0.066488	25.328398	0.071650	5137.059421
25.167098	0.075521	25.360658	0.063907	25.368723	0.076811	4834.330805
25.142903	0.071650	25.400983	0.063907	25.352593	0.075521	5115.670986
25.142903	0.070359	25.400983	0.067778	25.320333	0.075521	4831.040277
25.167098	0.076811	25.360658	0.063907	25.368723	0.070359	5115.670986
25.126773	0.071650	25.392918	0.065198	25.352593	0.065198	4796.489728
25.175163	0.074230	25.384853	0.062617	25.352593	0.075521	5141.995214
25.134838	0.071650	25.417113	0.066488	25.344528	0.067778	4730.679160
25.159033	0.075521	25.384853	0.063907	25.352593	0.076811	5089.346759
25.134838	0.072940	25.384853	0.061326	25.352593	0.070359	4890.269789
25.159033	0.076811	25.384853	0.066488	25.384853	0.074230	5168.319441
25.175163	0.075521	25.376788	0.067778	25.336463	0.065198	4829.395013
25.142903	0.070359	25.409048	0.069069	25.352593	0.078102	5120.606779
25.134838	0.074230	25.384853	0.065198	25.392918	0.072940	4775.101293
25.150968	0.070359	25.352593	0.062617	25.352593	0.070359	5089.346759
25.126773	0.075521	25.409048	0.072940	25.328398	0.069069	4809.651842
25.167098	0.075521	25.376788	0.067778	25.344528	0.074230	5107.444665
25.142903	0.072940	25.400983	0.072940	25.344528	0.074230	4878.752939
25.167098	0.078102	25.368723	0.063907	25.344528	0.072940	5120.606779
25.159033	0.075521	25.376788	0.057455	25.344528	0.069069	4803.070785
25.142903	0.070359	25.400983	0.066488	25.336463	0.074230	5123.897307
25.134838	0.071650	25.400983	0.069069	25.344528	0.074230	4863.945561
25.175163	0.079392	25.376788	0.065198	25.360658	0.072940	5166.674177
25.134838	0.074230	25.417113	0.065198	25.360658	0.072940	4934.691922
25.150968	0.075521	25.376788	0.066488	25.376788	0.067778	5150.221535
25.159033	0.069069	25.392918	0.070359	25.368723	0.074230	4845.847655
25.167098	0.075521	25.376788	0.063907	25.336463	0.070359	5128.833100
25.126773	0.076811	25.425179	0.070359	25.400983	0.079392	4893.560317
25.167098	0.074230	25.376788	0.065198	25.312268	0.069069	5184.772083
25.159033	0.074230	25.376788	0.067778	25.328398	0.070359	4895.205581
25.126773	0.069069	25.384853	0.070359	25.376788	0.075521	5138.704685
25.167098	0.075521	25.400983	0.067778	25.384853	0.074230	4761.939180
25.142903	0.074230	25.376788	0.061326	25.336463	0.070359	5097.573080
25.126773	0.078102	25.417113	0.075521	25.360658	0.069069	4801.425521
25.175163	0.071650	25.384853	0.066488	25.336463	0.070359	5122.252043
25.159033	0.070359	25.392918	0.067778	25.376788	0.071650	4763.584444
25.159033	0.078102	25.368723	0.066488	25.344528	0.070359	5110.735193
25.134838	0.072940	25.409048	0.075521	25.400983	0.072940	4755.358123
25.159033	0.074230	25.384853	0.063907	25.336463	0.071650	5107.444665
25.134838	0.071650	25.376788	0.069069	25.344528	0.067778	4832.685541
25.142903	0.079392	25.400983	0.070359	25.384853	0.072940	5125.542571
25.167098	0.076811	25.376788	0.065198	25.352593	0.071650	4770.165501
25.150968	0.069069	25.368723	0.065198	25.352593	0.074230	5077.829909
25.134838	0.074230	25.409048	0.066488	25.360658	0.070359	4793.199200
25.183228	0.074230	25.376788	0.063907	25.336463	0.069069	5122.252043
25.134838	0.074230	25.409048	0.071650	25.368723	0.072940	4900.141374
25.167098	0.071650	25.376788	0.065198	25.352593	0.069069	5145.285742
25.191293	0.074230	25.409048	0.067778	25.352593	0.072940	4738.905481
25.150968	0.070359	25.376788	0.063907	25.336463	0.070359	5082.765702
25.167098	0.078102	25.417113	0.072940	25.360658	0.071650	4765.229708
25.142903	0.071650	25.376788	0.063907	25.336463	0.070359	5143.640478
25.142903	0.074230	25.400983	0.067778	25.376788	0.072940	4819.523427
25.167098	0.071650	25.376788	0.067778	25.368723	0.070359	5104.154137
25.142903	0.071650	25.368723	0.062617	25.360658	0.074230	4755.358123
25.167098	0.074230	25.376788	0.066488	25.352593	0.069069	5122.252043
25.142903	0.078102	25.400983	0.071650	25.368723	0.072940	4877.107675
25.150968	0.072940	25.368723	0.062617	25.344528	0.070359	5156.802591
25.159033	0.075521	25.409048	0.067778	25.352593	0.076811	4750.422330
25.167098	0.070359	25.360658	0.065198	25.344528	0.070359	5097.573080
25.159033	0.076811	25.409048	0.067778	25.376788	0.067778	4760.293915
25.134838	0.072940	25.392918	0.061326	25.336463	0.074230	5089.346759
25.150968	0.076811	25.400983	0.067778	25.336463	0.070359	4891.915053
25.134838	0.071650	25.376788	0.062617	25.352593	0.075521	5130.478364
25.167098	0.075521	25.352593	0.069069	25.336463	0.070359	4872.171882
25.142903	0.072940	25.368723	0.067778	25.368723	0.071650	5130.478364
25.134838	0.074230	25.376788	0.065198	25.368723	0.075521	4742.196009
25.159033	0.079392	25.400983	0.069069	25.328398	0.069069	5086.056230
25.150968	0.074230	25.384853	0.066488	25.336463	0.072940	4743.841273
25.175163	0.076811	25.392918	0.063907	25.336463	0.066488	5072.894116
25.175163	0.075521	25.376788	0.074230	25.328398	0.071650	4766.874972
25.134838	0.067778	25.400983	0.067778	25.352593	0.075521	5107.444665
25.175163	0.079392	25.392918	0.072940	25.336463	0.070359	4837.621334
25.159033	0.072940	25.376788	0.066488	25.336463	0.071650	5135.414157
25.134838	0.070359	25.376788	0.067778	25.384853	0.074230	4646.770685
25.183228	0.075521	25.360658	0.065198	25.320333	0.072940	5089.346759
25.159033	0.076811	25.368723	0.070359	25.336463	0.072940	4819.523427
25.142903	0.074230	25.392918	0.072940	25.368723	0.075521	5128.833100
25.150968	0.074230	25.368723	0.066488	25.360658	0.076811	4875.462411
25.167098	0.075521	25.384853	0.069069	25.352593	0.070359	5143.640478
25.150968	0.076811	25.409048	0.070359	25.344528	0.071650	4689.547554
25.142903	0.074230	25.352593	0.063907	25.352593	0.075521	5086.056230
25.134838	0.074230	25.409048	0.066488	25.336463	0.070359	4789.908671
25.159033	0.072940	25.384853	0.066488	25.328398	0.071650	5120.606779
25.175163	0.070359	25.360658	0.062617	25.344528	0.074230	4678.030705
25.159033	0.075521	25.392918	0.065198	25.344528	0.071650	5056.441474
25.134838	0.072940	25.376788	0.067778	25.392918	0.071650	4857.364504
25.175163	0.075521	25.400983	0.070359	25.328398	0.069069	5137.059421
25.167098	0.079392	25.417113	0.066488	25.336463	0.065198	4862.300297
25.142903	0.072940	25.376788	0.071650	25.360658	0.074230	5146.931006
25.150968	0.072940	25.368723	0.063907	25.352593	0.070359	4824.459220
25.159033	0.074230	25.400983	0.067778	25.344528	0.070359	5120.606779
25.134838	0.071650	25.384853	0.066488	25.360658	0.072940	4743.841273
25.159033	0.075521	25.368723	0.070359	25.336463	0.066488	5112.380458
25.150968	0.076811	25.368723	0.061326	25.344528	0.071650	4835.976069
25.142903	0.074230	25.376788	0.066488	25.368723	0.075521	5114.025722
25.150968	0.079392	25.400983	0.063907	25.328398	0.071650	4766.874972
25.175163	0.074230	25.368723	0.066488	25.376788	0.070359	5123.897307
25.183228	0.076811	25.425179	0.070359	25.344528	0.069069	4890.269789
25.134838	0.074230	25.360658	0.069069	25.352593	0.071650	5166.674177
25.175163	0.075521	25.392918	0.061326	25.352593	0.072940	4743.841273
25.150968	0.072940	25.409048	0.072940	25.360658	0.076811	5090.992023
25.134838	0.074230	25.368723	0.060036	25.384853	0.078102	4814.587635
25.183228	0.079392	25.376788	0.069069	25.328398	0.069069	5114.025722
25.142903	0.072940	25.425179	0.069069	25.320333	0.071650	4763.584444
25.159033	0.071650	25.368723	0.066488	25.352593	0.074230	5125.542571
25.159033	0.076811	25.417113	0.066488	25.344528	0.070359	4839.266598
25.142903	0.069069	25.392918	0.066488	25.376788	0.078102	5118.961515
25.159033	0.072940	25.368723	0.065198	25.336463	0.074230	4829.395013
25.175163	0.075521	25.400983	0.071650	25.320333	0.071650	5115.670986
25.142903	0.072940	25.376788	0.063907	25.352593	0.074230	4768.520237
25.183228	0.071650	25.384853	0.067778	25.344528	0.075521	5082.765702
25.126773	0.071650	25.360658	0.067778	25.368723	0.072940	4737.260216
25.159033	0.076811	25.400983	0.067778	25.336463	0.071650	5086.056230
25.142903	0.075521	25.409048	0.060036	25.328398	0.070359	4768.520237
25.183228	0.076811	25.392918	0.066488	25.368723	0.070359	5107.444665
25.175163	0.078102	25.409048	0.069069	25.336463	0.070359	4844.202390
25.134838	0.071650	25.368723	0.063907	25.360658	0.074230	5115.670986
25.134838	0.074230	25.360658	0.066488	25.360658	0.070359	4834.330805
25.142903	0.076811	25.392918	0.075521	25.336463	0.066488	5127.187836
25.167098	0.078102	25.425179	0.063907	25.352593	0.067778	4844.202390
25.142903	0.072940	25.376788	0.065198	25.360658	0.070359	5163.383648
25.175163	0.076811	25.392918	0.070359	25.344528	0.078102	4743.841273
25.142903	0.071650	25.376788	0.058745	25.368723	0.070359	5069.603588
25.126773	0.072940	25.352593	0.063907	25.368723	0.071650	4702.709668
25.167098	0.078102	25.400983	0.072940	25.344528	0.066488	5079.475173
25.134838	0.074230	25.392918	0.066488	25.344528	0.072940	4735.614952
25.175163	0.074230	25.384853	0.060036	25.376788	0.074230	5100.863608
25.167098	0.076811	25.384853	0.070359	25.360658	0.075521	4701.064404
25.159033	0.069069	25.384853	0.062617	25.368723	0.069069	5076.184645
25.134838	0.071650	25.376788	0.066488	25.352593	0.070359	4831.040277
25.159033	0.078102	25.352593	0.070359	25.360658	0.075521	5123.897307
25.150968	0.070359	25.368723	0.065198	25.360658	0.076811	4765.229708
25.159033	0.074230	25.392918	0.063907	25.336463	0.070359	5089.346759
25.159033	0.075521	25.409048	0.069069	25.336463	0.074230	4804.716049
25.118708	0.072940	25.384853	0.066488	25.360658	0.067778	5127.187836
25.142903	0.074230	25.400983	0.065198	25.320333	0.072940	4801.425521
25.183228	0.072940	25.376788	0.065198	25.376788	0.070359	5107.444665
25.175163	0.074230	25.400983	0.070359	25.344528	0.072940	4706.000196
25.150968	0.071650	25.376788	0.066488	25.344528	0.072940	5097.573080
25.126773	0.072940	25.368723	0.062617	25.376788	0.069069	4863.945561
25.159033	0.076811	25.409048	0.069069	25.352593	0.069069	5160.093120
25.159033	0.081973	25.384853	0.067778	25.376788	0.071650	4668.159119
25.126773	0.071650	25.360658	0.062617	25.352593	0.069069	5039.988832
25.134838	0.070359	25.384853	0.065198	25.384853	0.074230	4724.098103
25.167098	0.074230	25.392918	0.070359	25.320333	0.069069	5086.056230
25.134838	0.071650	25.392918	0.063907	25.328398	0.069069	4854.073976
25.159033	0.078102	25.376788	0.067778	25.360658	0.069069	5145.285742
25.150968	0.071650	25.384853	0.061326	25.392918	0.074230	4757.003387
25.175163	0.074230	25.376788	0.067778	25.328398	0.065198	5082.765702
25.159033	0.076811	25.409048	0.066488	25.352593	0.071650	4849.138183
25.159033	0.072940	25.360658	0.065198	25.360658	0.067778	5133.768892
25.167098	0.076811	25.400983	0.067778	25.328398	0.075521	4757.003387
25.142903	0.071650	25.376788	0.060036	25.336463	0.071650	5100.863608
25.159033	0.074230	25.384853	0.062617	25.376788	0.072940	4827.749748
25.142903	0.076811	25.409048	0.063907	25.320333	0.066488	5115.670986
25.167098	0.078102	25.400983	0.071650	25.360658	0.074230	4819.523427
25.118708	0.071650	25.368723	0.066488	25.344528	0.067778	5141.995214
25.150968	0.074230	25.376788	0.065198	25.376788	0.070359	4720.807574
25.134838	0.071650	25.400983	0.062617	25.336463	0.067778	5082.765702
25.134838	0.071650	25.368723	0.065198	25.360658	0.072940	4840.911862
25.150968	0.072940	25.392918	0.071650	25.352593	0.069069	5133.768892
25.134838	0.070359	25.368723	0.062617	25.336463	0.069069	4793.199200
25.159033	0.081973	25.425179	0.067778	25.376788	0.074230	5125.542571
25.175163	0.072940	25.400983	0.070359	25.384853	0.072940	4798.134992
25.126773	0.071650	25.368723	0.060036	25.336463	0.071650	5114.025722
25.167098	0.075521	25.400983	0.071650	25.344528	0.075521	4821.168691
25.142903	0.072940	25.376788	0.060036	25.320333	0.071650	5143.640478
25.150968	0.074230	25.392918	0.065198	25.352593	0.072940	4890.269789
25.134838	0.075521	25.368723	0.060036	25.336463	0.069069	5137.059421
25.159033	0.074230	25.376788	0.063907	25.352593	0.076811	4719.162310
25.150968	0.072940	25.417113	0.065198	25.336463	0.070359	5081.120438
25.142903	0.072940	25.376788	0.067778	25.344528	0.070359	4845.847655
25.159033	0.075521	25.400983	0.072940	25.360658	0.071650	5135.414157
25.126773	0.072940	25.376788	0.063907	25.344528	0.067778	4905.077166
25.175163	0.072940	25.409048	0.072940	25.344528	0.070359	5143.640478
25.134838	0.071650	25.368723	0.065198	25.360658	0.070359	4771.810765
25.167098	0.074230	25.400983	0.069069	25.352593	0.074230	5104.154137
25.167098	0.075521	25.392918	0.070359	25.376788	0.074230	4827.749748
25.134838	0.072940	25.360658	0.065198	25.352593	0.074230	5137.059421
25.126773	0.069069	25.376788	0.063907	25.344528	0.069069	4799.780257
25.167098	0.076811	25.409048	0.069069	25.360658	0.074230	5104.154137
25.142903	0.076811	25.384853	0.061326	25.336463	0.072940	4873.817146
25.175163	0.074230	25.384853	0.067778	25.384853	0.072940	5133.768892
25.167098	0.076811	25.400983	0.069069	25.392918	0.076811	4901.786638
25.134838	0.071650	25.368723	0.066488	25.336463	0.071650	5146.931006
25.126773	0.075521	25.368723	0.063907	25.320333	0.070359	4793.199200
25.167098	0.075521	25.392918	0.070359	25.360658	0.074230	5128.833100
25.150968	0.069069	25.376788	0.065198	25.352593	0.070359	4844.202390
25.159033	0.072940	25.409048	0.066488	25.368723	0.074230	5135.414157
25.134838	0.071650	25.368723	0.066488	25.352593	0.071650	4821.168691
25.150968	0.075521	25.409048	0.065198	25.368723	0.074230	5125.542571
25.167098	0.074230	25.409048	0.070359	25.360658	0.072940	4803.070785
25.126773	0.072940	25.384853	0.062617	25.328398	0.069069	5082.765702
25.150968	0.072940	25.384853	0.063907	25.352593	0.069069	4786.618143
